name,categ_id,type,detailed_type
Door carrier RR RH - Interplants P2,28,product,product
Door carrier RR LH - Interplants P2,28,product,product
EMS SHIELD,28,product,product
EMS SHIELD (copia),28,product,product
TAPA EMC SHIELD FRAME 780B,30,product,product
TAPA EMC SHIELD FRAME 780B (copia),30,product,product
TAPA EMC SHIELD FRAME 780B (copia) (copia),30,product,product
CHAROLA EMC SHIELD FRAME 780B (copia),30,product,product
CHAROLA RANURADA EMC SHIELD FRAME 780B (copia),30,product,product
CHAROLA - EMC SHIELD FRAME 780B (copia),30,product,product
DUNNAGE 5X - EMC SHIELD FRAME 780B (copia),30,product,product
TAPA - EMC SHIELD FRAME 780B (copia),30,product,product
TRAMO 10 - EMC SHIELD FRAME 780B (copia),30,product,product
TAPA - EMC SHIELD FRAME 780B (copia),30,product,product
A TRANSFLEX TAPA - EMC SHIELD FRAME 780B (copia),30,product,product
B TRANSFLEX TAPA - EMC SHIELD FRAME 780B (copia),30,product,product
120 NYLON TAPA -  780B (copia),30,product,product
Map pocket bin RR - Interplants P2,28,product,product
DUNNAGE PARA WINDOW PLATE,28,product,product
TAPA - WINDOWPLATE 780B,30,product,product
TAPA - WINDOWPLATE 780B (copia),30,product,product
DUNNAGE 5X - WINDOWPLATE 780B (copia),30,product,product
CAJA - WINDOWPLATE 780B (copia),30,product,product
A TAPA - WINDOWPLATE 780B (copia),30,product,product
CHAROLA RANURADA - WINDOWPLATE 780B (copia),30,product,product
A - WINDOWPLATE 780B (copia),30,product,product
CHAROLA - WINDOWPLATE 780B (copia),30,product,product
TRAMO 10 - WINDOWPLATE 780B (copia),30,product,product
TRAMO 5 - WINDOWPLATE 780B (copia),30,product,product
DUNNAGE LOWERCASE,28,product,product
DUNNAGE LOWERCASE (copia),30,product,product
TAPA - LOWERCASE 780B (copia),30,product,product
DUNNAGE 5X - LOWERCASE 780B (copia),30,product,product
CAJA - LOWERCASE 780B (copia),30,product,product
A TRANSFLEX - LOWERCASE 780B (copia),30,product,product
CHAROLA - LOWERCASE 780B (copia),30,product,product
CHAROLA RANURADA - LOWERCASE 780B (copia),30,product,product
CHAROLA - LOWERCASE 780B (copia),30,product,product
10 TRAMO - LOWERCASE 780B (copia),30,product,product
TRAMO 5 - LOWERCASE 780B (copia),28,product,product
DUNNAGE HEAT SINK (copia),30,product,product
TAPA - HEAT SINK 780B (copia),30,product,product
DUNNAGE 5X - HEAT SINK 780B (copia),30,product,product
CAJA - HEAT SINK 780B (copia),30,product,product
A TRANSFLEX - HEAT SINK 780B (copia),30,product,product
CHAROLA RANURADA - HEAT SINK 780B (copia),30,product,product
A - HEAT SINK 780B (copia),30,product,product
CHAROLA - HEAT SINK 780B (copia),30,product,product
TRAMO 10 - HEAT SINK 780B (copia),30,product,product
Tapa A WS Central,30,product,product
Tapa B WS Central,30,product,product
Charola de plástico corrugado,28,product,product
Soporte frontal S1,28,product,product
Soporte Trasero S2,28,product,product
Base SDD2,28,product,product
SDD2,30,product,product
SDD2 FI,30,product,product
S1B3,30,product,product
HDPE S1,30,product,product
S2B1,30,product,product
S2B2,30,product,product
S2B3,30,product,product
HDPE S2,30,product,product
HDPE2 S2,30,product,product
Charola de plastico corrugado DS,26,product,product
W04002 CONTENEDOR 480X305X155,28,product,product
W04002 CONTENEDOR 480X305X155 (copia),30,product,product
CHAROLA - CONTENEDOR 480X305X155 (copia),30,product,product
300 MM TRAMO 10 MM  - CONTENEDOR 480X305X155 (copia),30,product,product
CAJAS DE PLASTICO,28,product,product
CAJAS DE PLASTICO CORRUGADO (copia),30,product,product
"CHAROLA - CAJA DE PLASTICO CORRUGADO 43"" X 17"" X 14"" (copia)",30,product,product
PISO - CAJA DE PLASTICO CORRUGADO 43X17X14 (copia),30,product,product
1085 MM TRAMO 10 - CAJA DE PLASTICO CORRUGADO 43X17X14 (copia),30,product,product
415 MM TRAMO 5 - CAJA DE PLASTICO CORRUGADO 43X17X14 (copia),30,product,product
REFUERZO - CAJA DE PLASTICO CORRUGADO 43X17X14 (copia),30,product,product
A REFUERZO - CAJA DE PLASTICO CORRUGADO 43X17X14 (copia),30,product,product
CAJA HSC DK 48 ECT CAJA VOLVO,14,product,product
TAPA CK 32 ECT TAPA VOLVO,14,product,product
DUNNAGE 16X EVOLON WITH TOTE 22 X 24 X 9,26,product,product
PLASTIC PALLET / COVER PT,28,product,product
723022 Caja Backup P8,23,product,product
PANEL P8,14,product,product
CUELLO EXTERIOR P8,14,product,product
CUELLO INTERIOR P8,14,product,product
Speaker mesh FRT - Interplants P2,28,product,product
8060705 EMP,23,product,product
Speaker mesh RR - Interplants P2,28,product,product
Door armrest MS RR FIP RACK,28,product,product
Door armrest MS FR FIP RACK,28,product,product
Charola plastica case 780B HUD,30,product,product
Bastidor plastico case 780B HUD,30,product,product
Dunnage case 780B HUD,30,product,product
Charola plastica cover 780B & U554,30,product,product
Bastidor plastico cover 780B & U554,30,product,product
Dunnage cover 780B & U554 HUD,30,product,product
Window plate 780B & U554,28,product,product
HERRAMENTAL PARA CAJA PEQUEÑA DE KIT HANDLE T1XX (copia),18,service,service
Rack Backframe 60% YF-CG,28,product,product
Backframe 60% - sleeve  laminated,14,product,product
647713 CAJA SERVICIO,14,product,product
647713 CAJA SERVICIO (copia),14,product,product
Kit Armrest - Yanfeng CF,23,consu,consu
Kit Console - Yanfeng CF,23,product,product
Nylon extra m s complemento de aumento en plastico corrugado para Dunnage para window plate,18,service,service
Nylon extra m s complemento de aumento en plastico corrugado para Dunnage EMS SHIEL,18,service,service
Nylon extra m s complemento de aumento en plastico corrugado para Dunnage FRAME,18,service,service
Nylon extra m s complemento de aumento en plastico corrugado para Dunnage Lower Case,18,service,service
Nylon extra m s complemento de aumento en plastico corrugado para Dunnage Heat Sink + CAMBIO DE INGENIERA,18,service,service
KIT 330 MCA,23,product,product
KIT 330 MCA (copia),20,product,product
CUELLO - KIT 330 MCA (copia),20,product,product
TAPA / BASE - KIT 330 MCA (copia),20,product,product
PAD - KIT 330 MCA (copia),14,product,product
CAJA - KIT 330 MCA (copia),20,product,product
CAJA HSC - KIT 330 MCA (copia),20,product,product
PAD C/ CHAFLAN - KIT 330 MCA (copia),20,product,product
PAD INNER - KIT 330 MCA (copia),20,product,product
BARROTE - KIT 330 MCA (copia),20,product,product
BARROTE CENTRAL - KIT 330 MCA (copia),20,product,product
SEPARADOR CENTRAL - KIT 330 MCA (copia),20,product,product
"ROPACK 45"" X 48"" X34""",14,product,product
TR12437 CAJA ICP 539,14,product,product
TR12438 TAPA ICP 539,14,product,product
CELDA ARMADA - ICP CD539 MICRO (copia),20,product,product
CELDA A - ICP  MICRO,20,product,product
CELDA A - ICP  MICRO (copia),20,product,product
CELDA B - ICP  MICRO KRAFT (copia),20,product,product
TR12439 CELDA ARMADA - P558 MICRO,20,product,product
PISO - ICP P558 MICRO,20,product,product
P8 - Stabilus 1,23,product,product
Separadores de cajas flocking,14,product,product
"CAJA TRIANGULAR 15""",14,product,product
"CAJA TRIANGULAR 15"" (copia)",14,product,product
362034860-Rack Bolster Passenger (copia),28,product,product
ETRUCTURA METALICA RACK BOLSTER (copia),28,product,product
BOLSA 13X - BOLSTER PASSENGER (copia),28,product,product
HERRAMENTAL PARA CAJA PEQUEÑA DE KIT HANDLE T1XX (copia),18,service,service
HERRAMENTAL PARA CAJA PEQUEÑA DE KIT HANDLE T1XX (copia) (copia),18,service,service
"HERRAMENTAL PARA CAJA DE 24"" (copia)",18,service,service
Par de peines XLINK para empaques de glass front,18,service,service
ll,23,product,product
Cup Holder,28,product,product
Celda Audi coupe,20,product,product
TARIMA DUCTO / PARA CC91 & P8 (copia),15,product,product
750484 CAJA PARA ECU,14,product,product
SEPARADOR KIT RETEINER,14,product,product
CELDA A KIT RETEINER,20,product,product
CELDA B KIT RETEINER,20,product,product
CAJA KIT RETEINER,14,product,product
CELDADO KIT RETEINER,14,product,product
ESQUINERO KIT RETEINER,14,product,product
KIT RETEINER,23,product,product
CAJA KIT RESERVOIR,14,product,product
ESQUINERO KIT RESERVOIR,14,product,product
KIT RESERVOIR,23,product,product
Caja telescópica Backframe 60%,14,product,product
SOPORTE SUPERIOR EN LAMINA NEGRA CAL 16 SEGUN DIBUJO,27,product,product
"SOPORTE PARA PINES EN PLACA DE A36 DE 3/16"" ESPESOR, SEGUN DIBUJO",27,product,product
CELDA GLASS FRONT U725,30,product,product
CHAROLA GLASS FRONT U725,30,product,product
CONTENEDOR PARA CELDA SUDAFRICA,20,product,product
CONTENEDOR PARA CELDA SUDAFRICA (copia),20,product,product
"CUELLO ""C"" - CONTENEDOR SUDAFRICA (copia)",20,product,product
TAPA - CONTENEDOR SUDAFRICA (copia),20,product,product
PARED - CONTENEDOR SUDAFRICA (copia),20,product,product
Dunnage for DT Hard Trim Suede WIP Packaging,28,product,product
"SOPORTE PARA PINES EN PLACA DE A36 DE 3/16"" ESPESOR, SEGUN DIBUJO (copia)",27,product,product
RODAPIE 45 X 10 (copia),27,product,product
DIVISOR BASE (copia),27,product,product
ETIQUETA ESTIRENO 171MM X 114MM CAL.20 (copia),15,product,product
CELDA RECORTADA GLASS FRONT U725,30,product,product
Dunnage 780B - YFAI,28,product,product
467.416-19 COMPARTIMENT INSERT 1150X1100X225MM ESD,14,product,product
467.416-20 COMPARTIMENT INSERT 1150X1100X160MM ESD,14,product,product
Caja RSC Inteva DA90,14,product,product
VELCRO PARA HT B-PILLAR,28,product,product
Charola coroplast PC 220,30,product,product
Kit Armrest (copia),23,product,product
Kit Armrest (copia),23,consu,consu
CORTE DE CHAROLA PE 237,30,product,product
CORTE CELDAS PE 237,30,product,product
HERRAMENTAL PARA TAPA NEXTRACKER (copia),18,service,service
Nextracker 3.0,23,product,product
Tapa superior Nextracker 3.0,14,product,product
Tapa base Nextracker 3.0,14,product,product
Cuello Nextracker 3.0,14,product,product
Inserto Nextracker 3.0,14,product,product
Sobrante de Microcorrugado 32,15,product,product
K2XL,15,product,product
3957150 - PTN.DT B UPR ITB 52 CELL (copy),14,product,product
CAJA GMT 625,14,product,product
CELDA GMT 625,14,product,product
CELDA A GMT 625,20,product,product
CELDA B GMT 625,20,product,product
SEPARADOR GMT 625,14,product,product
BASE INFERIOR GMT 625,14,product,product
TOYOTA MASTERPACK 3088,14,product,product
"ESQUINERO 57""",18,service,service
CUELLO EXTERIOR AQ450,14,product,product
CUELLO INTERIOR AQ 450,14,product,product
TAPA AQ 450,14,product,product
CELDADO AQ450,14,product,product
CELDA A AQ450,20,product,product
CELDA B AQ450,20,product,product
SEPARADOR A450,14,product,product
ESQUINERO AQ450,14,product,product
TARIMA AQ450,14,product,product
KIT AQ450,23,product,product
CELDADO TGTX,20,product,product
CELDA A TGTX,20,product,product
CAJA RSC TGTX,20,product,product
CAJA AVANZAR,20,product,product
PAD AVANZAR,20,product,product
TAPA AVANZAR,20,product,product
CELDA C TGTX,20,product,product
Caja #1 common HUD,28,product,product
CELDA A REFACCIONES P1,20,product,product
CELDA B REFACCIONES P1,20,product,product
CELDA C REFACCIONES P1,20,product,product
CELDA D REFACCIONES P1,20,product,product
CELDA A REFACCIONES P2,20,product,product
CELDA B REFACCIONES P2,20,product,product
CELDA C REFACCIONES P2,20,product,product
CELDA D REFACCIONES P2,20,product,product
Caja #2 common HUD,28,product,product
95-075,14,product,product
GSH001-CE,14,product,product
Sleeve laminated Backframe 60% - A,20,product,product
Sleeve laminated Backframe 60% - B,20,product,product
180020760 RSC (copia),18,service,service
Caja #1 common HUD,28,product,product
Caja #2 common HUD,28,product,product
Caja #1 common HUD,28,product,product
Caja #2 common HUD,28,product,product
Caja #1 common HUD,28,product,product
Caja #2 common HUD,28,product,product
KIT BRAZIL,23,product,product
CAJA BRAZIL,14,product,product
INSERTO BRAZIL,14,product,product
CELDADO BRAZIL,14,product,product
CELDA A BRAZIL,20,product,product
CELDA B BRAZIL,20,product,product
CELDA C BRAZIL,20,product,product
PAD BRAZIL,14,product,product
CAJA BRAZIL (copia),14,product,product
BASE BRAZIL,14,product,product
HERRAMENTAL CHAROLA NEXTRACKER (copia),18,service,service
Retrabajo Antolin (copia),18,service,service
HERRAMENTAL TRMX-1,18,service,service
Retrabajo Charola 780B IC EMC Shield,28,product,product
Charola 780B IC - Lower Case,28,product,product
Charola texas,14,product,product
Charola base texas,20,product,product
CELDAS CHAROLA TEXAS,20,product,product
19109,23,consu,consu
ancho maquina ,1,product,product
Separador AQ450,23,product,product
Celda AQ450,14,product,product
Celda A AQ450,20,product,product
Celda B AQ450,20,product,product
PAD AQ450,14,product,product
Inserto G09,14,product,product
Divisor G09,20,product,product
Separador G09,20,product,product
CAJA TR 13775,14,product,product
CAJA TR 13776,14,product,product
CAJA TR 13773,14,product,product
BEZEL-FWD COLLISION,28,product,product
PLATE ASM IP CSTR TR PAINTED -A,28,product,product
ARMREST OUTTER,28,product,product
CONSOLE ARMREST,28,product,product
CONSOLE END PANEL,28,product,product
B88  [CMP-C32-0257],1,product,product
"[BOX 938591 SIZE 16""] CAJA INDUSTRIAL 16""",1,product,product
357790-TA,1,product,product
AGUAS,1,consu,consu
4506,1,consu,consu
lona trna,1,product,product
Kit armrest,23,product,product
TMC 110,14,product,product
Separador,14,product,product
Celda Armrest,14,product,product
Celda A Armrest,20,product,product
Celda B Armrest,20,product,product
CAJA TMC 100 LUMBAR,14,product,product
CELDADO LUMBAR,14,product,product
CELDA A LUMBAR,20,product,product
CELDA B LUMBAR,20,product,product
Kit FRT - HEADREST,23,product,product
TMC 095,14,product,product
Celda FRT - Headrest,14,product,product
Celda A FRT - Headrest,20,product,product
Celda B FRT - Headrest,20,product,product
TMC 4548 HSC Lid,14,product,product
Celda SIDE,14,product,product
Celda A SIDE,20,product,product
Celda B SIDE,20,product,product
KIT CTR,23,product,product
Celda CTR,14,product,product
Celda A CTR,20,product,product
Celda B CTR,20,product,product
IVA DE IMPORTACIÓN,40,service,service
TAPA ROPAK 4845,30,product,product
POLIFOAM DE 1/4,1,product,product
DUNNAGE P375,28,product,product
CELDAS Y PORTAFICHAS MATERIAL A LA,1,product,product
DCAB MIDBD MLD 780B,28,product,product
DCAB MIDBD MLD 780B (copia),28,product,product
rtm-0036,1,product,product
G07/G09 | CAJA PIELES,28,product,product
MOLDE DE MADERA PARA PROTO,18,service,service
"TAPA DE TERMOORMADO PARA A24 EN LA COMPRA MINIMA DE 3000 TAPAS, PRECIO OTORGADO SI SE RECIBE PO DESPUES DEL 22 DE SEPTIEMBRE DE 2021 PARA ENTREGAR 15 DE NOVIEMBRE",28,product,product
1282,1,consu,consu
dunnage mcv assembly,28,product,product
DUNNAGE PARA APPLIQUE REAR 40X EN EVOLON CON ALMA DE COROPLAST + TAPAS DE PVC (copia),18,service,service
DUNNAGE PARA APPLIQUE FRONT 30X EN EVOLON CON ALMA DE COROPLAST + TAPAS DE PVC (copia),18,service,service
CELDADO ISRINGHAUSEN,28,product,product
Charola B16,28,product,product
Charola FPI 16,28,product,product
SEPARADOR COROPLAST BLANCO 1.02 X 1.11,30,product,product
"ROPACK SEMINUEVO 45"" X 48"" X 34"", + 5 SEPARADORES DE PLASTICO CORRUGADO DE 4 MM",28,product,product
RETRABAJO DE 19 CHAROLAS (diferentes isuues),28,product,product
KIT MOTOR GEARBOX,23,product,product
Charola +celdado +pad + tapa Motor Gearbox,14,product,product
Celda A Motor Gearbox,20,product,product
Celdado B Motor Gearbox,20,product,product
Tapa Motor Gearbox,14,product,product
PAD Motor Gearbox,14,product,product
Tapa general Motor Gearbox,14,product,product
922 FC AR LATCH,28,product,product
922 FC ARTMREST LATCH,28,product,product
CHAROLA MOTORGEAR ARMADA,14,product,product
CELDA ARMADA MOTOR GEAR,14,product,product
TAPA CARTON NEXTRACKER,14,product,product
TAPA PLASTICO NEXTRACKER,14,product,product
INSERTO NEXTRACKER,14,product,product
"Separador de cartón para Seat Back RH y LH  17"" x 42""",14,product,product
"Esquinero KRAFT 2"" X 2""X 35.8CM CAL. 250",14,product,product
HERRAMENTAL CHAROLA NEXTRACKER (copia),18,service,service
CONTENCION CARTON PARA MCV,14,product,product
CELDADO ISRINGHAUSEN 40 PZ,28,product,product
Caja Seat Back HSC 1/2,14,product,product
TAPA SEAT BACK,14,product,product
CELDA A SEAT BACK,20,product,product
celda b seat back,20,product,product
19246,1,product,product
CELDADO SEAT BACK,14,product,product
"SEPARADOR 41"" X 44"" PARA PIVOTE Y SEAT BACK DE MTM A PPG",14,product,product
CELDA A PARA DUNNAGE DE PIVOTE,20,product,product
MOLDE DE MADERA PARA PROTO (copia),18,service,service
CELDA B PARA DUNNAGE PIVOTE,20,product,product
CAJA HSC PARA KIT PIVOTE,14,product,product
TAPA PARA KIT PIVOTE,14,product,product
CELDA A PARA KIT PIVOTE,20,product,product
CELDA B PARA KIT PIVOTE,20,product,product
PAD PARA KIT PIVOTE,14,product,product
KIT PARA PIVOT TESLA MODEL Y INCLUYE TARIMA,23,product,product
CELDADO PARA KIT PIVOTE,14,product,product
"MCV CARTON, CAJA+ TAPA + CELDA +INSERTO POLIFOAM",23,product,product
CAJA PARA KIT MCV CARTON,14,product,product
CELDA A PARA KIT MCV CARTON,20,product,product
CELDA B PARA KIT MCV CARTON,20,product,product
CELDADO PARA KIT MCV CARTON,14,product,product
TAPA PARA KIT MCV CARTON,14,product,product
PISO POLIFOAM MCV CARTON,30,product,product
TAPAS PARA CAJAS PARA EMPAQUE U625,28,product,product
CAJA PARA EMPAQUE U625,28,product,product
CHAROLA PARA U625,30,product,product
PISO PARA CHAROLA U625,30,product,product
TAPA PARA CHAROLA  U625,30,product,product
TAPA GENERAL PARA CAJA U625,30,product,product
REFUEZO DE SOLERA PARA CAJA U625,30,product,product
0093,1,consu,consu
CAJA DE CARTON N 2415-9 HSC CON SOLAPA SUPERIOR DE MM Y PARA DE CARTON SENCILLO TIPO PAD,14,product,product
CAJA HSC 2415-9,20,product,product
TAPA TIPO PAD PARA CAJA 2415-9 HSC,20,product,product
"TOTE COROPLAST 15"" X 24"" X 9""",30,product,product
DUNNAGE EN CORTILONA 30AA OUTER CASE,30,product,product
TAPA LONA CRISTAL CAL 40,30,product,product
30 AA OUTER CASE CHAROLA DE PLASTICO CORRUGADO VERDE 4MM CON DUNNAGE DE CORTILONA GRIS ANTIESTATICA CON ALMA DE PLASTICO CORRUGADO Y TAPA LONA CRISTAL,28,product,product
"TOTE DE 14""X 19"" X 9"" EN PLASTICO CORRUGADO 4 MM NEGRO",30,product,product
DUNNAGE EN CORTILONA ANTIESTATICA CON ALMAS DE COROPLAST,30,product,product
TAPA DE LONA CRISTAL,28,product,product
30AA WINDOW PLATE CHAROLA DE PLASTICO CORRUGADO VERDE 4 MM CON DUNNAGE DE CORTILONA GRIS ANTIESTATICA CON ALMA DE PLASTICO CORRUGADO Y TAPA LONA CRISTAL,28,product,product
TAPA LONA CRISTAL CAL 40 30 AA OUTER CASE (copia),30,product,product
[RTM-1722] CORTILONA ANTIDUST 13 BLANCA,27,product,product
bezel,1,consu,consu
DUNNAGE PARA AR YO264007 EN LONA 18 OZ BI COLOR,28,product,product
